SaleID,Date,VehicleID,DealershipID,CustomerID,Salesperson,SalePrice,Discount,FinanceType,WarrantySold,TradeInFlag,LeadSource
503524,2024-05-22,200289,1026,306321,H. Martin,27392.05,938.12,Manufacturer Finance,False,False,Walk-in
503525,2024-09-20,200931,1046,303694,K. Johnson,36993.66,3392.9,Bank Loan,True,True,Website
503526,2025-10-25,202910,1011,302037,D. Patel,62520.87,1778.43,Cash,False,False,Marketplace
503527,2025-08-05,205608,1038,301261,C. White,45292.42,5719.67,Cash,True,False,Walk-in
503528,2026-02-23,205036,1014,304427,N. Lee,46919.27,66.03,Cash,True,True,Walk-in
503529,2025-10-09,202885,1023,304481,D. Patel,36783.82,2833.77,Cash,True,True,Marketplace
503530,2026-02-08,203961,1023,305222,M. Wilson,38697.34,508.73,Cash,True,False,Call Centre
503531,2025-11-16,203775,1040,300414,R. Singh,49761.44,1213.51,Manufacturer Finance,True,False,Website
503532,2025-01-30,203248,1023,303138,L. Taylor,58375.08,3709.18,Manufacturer Finance,False,False,Website
503533,2025-07-24,205892,1038,302685,C. White,55039.8,5831.44,Bank Loan,False,False,Call Centre
503534,2024-01-25,203001,1017,305758,H. Martin,33800.74,3800.75,Manufacturer Finance,False,False,Marketplace
503535,2024-09-23,205357,1020,305250,D. Patel,54209.01,4729.89,Cash,False,False,Walk-in
503536,2026-02-07,203928,1003,303565,S. Kumar,47426.59,3827.5,Lease,False,False,Website
503537,2025-06-21,206406,1015,306680,C. White,65604.5,3590.74,Lease,False,False,Walk-in
503538,2025-04-23,200943,1020,306718,A. Brown,53087.43,1868.46,Lease,True,False,Campaign
503539,2025-01-14,202355,1046,302117,J. Smith,38305.75,2535.62,Bank Loan,True,False,Referral
503540,2024-05-31,205152,1008,300975,P. Clark,59429.19,4166.83,Manufacturer Finance,True,False,Call Centre
503541,2025-02-18,206086,1037,306161,K. Johnson,33572.3,2856.63,Bank Loan,False,False,Call Centre
503542,2024-06-18,206053,1028,300012,H. Martin,49570.89,5389.54,Manufacturer Finance,False,False,Campaign
503543,2024-11-13,201699,1006,305819,S. Kumar,45475.32,5831.49,Lease,True,False,Walk-in
503544,2024-12-28,206113,1030,305337,L. Taylor,26800.22,850.93,Lease,True,False,Walk-in
503545,2024-01-30,204476,1011,306354,S. Kumar,46951.89,4944.22,Cash,True,True,Website
503546,2024-08-10,206461,1043,303555,P. Clark,60559.47,591.7,Bank Loan,False,False,Website
503547,2024-12-20,204367,1029,301664,R. Singh,66788.84,761.15,Lease,False,False,Website
503548,2025-07-02,205741,1026,305772,L. Taylor,50398.9,4257.75,Bank Loan,True,True,Referral
503549,2025-07-27,205911,1042,300871,J. Smith,34459.09,406.33,Bank Loan,True,True,Referral
503550,2025-10-13,200986,1019,302812,L. Taylor,42709.13,1338.35,Lease,True,False,Call Centre
503551,2025-09-10,201822,1045,305093,C. White,66032.49,1646.19,Bank Loan,True,False,Marketplace
503552,2025-12-05,204302,1026,303815,M. Wilson,36106.8,3103.85,Cash,True,False,Marketplace
503553,2025-04-25,206102,1029,306076,D. Patel,48256.72,6409.71,Cash,True,True,Walk-in
503554,2024-10-26,206201,1002,300334,P. Clark,49301.1,3729.73,Lease,True,False,Website
503555,2024-08-04,200982,1026,304604,P. Clark,29624.05,3885.83,Bank Loan,True,False,Walk-in
503556,2024-06-01,206255,1022,303303,R. Singh,44623.36,1412.87,Bank Loan,False,True,Marketplace
503557,2025-04-07,203826,1033,304814,D. Patel,42281.85,3694.86,Lease,True,False,Walk-in
503558,2024-08-31,206027,1023,301145,C. White,59109.46,7783.1,Lease,True,True,Campaign
503559,2025-07-18,204909,1002,303557,H. Martin,66899.48,4900.47,Manufacturer Finance,False,False,Walk-in
503560,2024-11-22,204646,1010,304147,H. Martin,52171.43,4571.62,Bank Loan,True,False,Walk-in
503561,2025-05-26,204100,1023,301457,R. Singh,23138.86,1333.44,Bank Loan,True,False,Website
503562,2024-09-26,201474,1016,301872,D. Patel,48157.56,1209.65,Lease,True,False,Website
503563,2024-06-07,204922,1022,304492,R. Singh,54726.48,2844.51,Manufacturer Finance,True,False,Walk-in
503564,2025-08-07,203998,1020,300834,H. Martin,40025.52,4201.58,Cash,False,False,Website
503565,2024-12-28,203934,1023,304334,R. Singh,42789.03,1176.33,Bank Loan,False,False,Website
503566,2025-05-30,205145,1025,306491,S. Kumar,44353.35,5905.5,Cash,True,False,Website
503567,2025-08-09,201458,1021,301460,P. Clark,20150.11,194.01,Lease,False,True,Referral
503568,2025-06-05,203558,1013,302591,H. Martin,48798.85,5108.37,Lease,False,True,Walk-in
503569,2024-08-23,201396,1024,306174,S. Kumar,32755.17,60.3,Cash,False,False,Website
503570,2025-08-22,200265,1008,306249,L. Taylor,23434.25,848.95,Bank Loan,True,False,Referral
503571,2024-10-20,203549,1044,302145,S. Kumar,24788.03,1290.7,Manufacturer Finance,False,False,Campaign
503572,2025-07-26,203548,1006,306025,A. Brown,42415.87,5088.53,Lease,True,True,Call Centre
503573,2025-04-06,202749,1002,301977,K. Johnson,58863.42,444.48,Manufacturer Finance,False,False,Website
503574,2025-08-27,203978,1011,300804,K. Johnson,55577.57,6273.94,Lease,True,True,Walk-in
503575,2024-06-24,202693,1046,305561,D. Patel,18770.49,1041.23,Cash,True,False,Call Centre
503576,2025-11-25,205923,1037,306496,J. Smith,58366.11,3783.87,Bank Loan,True,False,Call Centre
503577,2024-02-09,204664,1037,303537,N. Lee,35451.29,589.27,Manufacturer Finance,False,False,Marketplace
503578,2024-01-23,200930,1002,304235,R. Singh,39001.33,3311.47,Manufacturer Finance,True,True,Walk-in
503579,2024-10-16,204563,1043,306238,L. Taylor,55674.81,1622.26,Lease,True,False,Website
503580,2024-04-05,203793,1005,304019,L. Taylor,54223.11,4834.3,Bank Loan,False,False,Walk-in
503581,2025-11-12,202401,1009,305352,M. Wilson,20189.93,2368.09,Lease,True,False,Referral
503582,2026-01-01,202179,1014,300559,P. Clark,32465.46,1194.73,Cash,True,True,Referral
503583,2026-02-15,204679,1028,304328,P. Clark,21364.13,214.59,Bank Loan,False,True,Website
503584,2026-01-26,200247,1010,301176,K. Johnson,33704.94,1551.79,Lease,True,False,Referral
503585,2025-01-13,201595,1042,304003,M. Wilson,34694.72,3880.94,Lease,True,False,Website
503586,2026-02-19,201759,1005,305869,M. Wilson,56880.69,2630.01,Bank Loan,False,False,Walk-in
503587,2025-03-11,206318,1033,305660,P. Clark,36977.54,2614.27,Bank Loan,False,True,Walk-in
503588,2025-02-18,204366,1040,305998,D. Patel,66489.02,109.08,Bank Loan,True,True,Campaign
503589,2025-06-14,200924,1034,305190,R. Singh,34460.29,2547.65,Manufacturer Finance,False,False,Campaign
503590,2026-02-22,203904,1019,304304,L. Taylor,44590.16,4319.16,Bank Loan,True,False,Walk-in
503591,2025-03-19,205564,1009,304202,M. Wilson,19806.91,1510.65,Lease,True,True,Website
503592,2024-03-15,200269,1016,306876,J. Smith,17982.92,963.35,Manufacturer Finance,True,False,Walk-in
503593,2024-11-15,200670,1004,303471,S. Kumar,57426.0,1468.82,Manufacturer Finance,False,False,Walk-in
503594,2025-04-01,204308,1015,306351,H. Martin,50232.55,128.96,Lease,True,False,Campaign
503595,2024-02-29,201911,1038,302857,H. Martin,35748.01,4605.88,Manufacturer Finance,True,False,Referral
503596,2025-12-01,205160,1045,306977,P. Clark,37259.19,970.16,Bank Loan,True,False,Website
503597,2024-07-02,204505,1015,300590,D. Patel,48138.38,288.88,Manufacturer Finance,True,False,Referral
503598,2024-05-13,201153,1015,300406,C. White,42738.2,4886.59,Manufacturer Finance,False,False,Walk-in
503599,2025-05-09,206373,1035,306113,H. Martin,23073.65,1378.13,Bank Loan,False,False,Referral
503600,2025-08-28,205327,1024,304733,C. White,35220.65,1806.11,Manufacturer Finance,False,False,Marketplace
503601,2025-03-03,206251,1005,304447,N. Lee,33175.76,1039.6,Bank Loan,True,False,Campaign
503602,2025-08-04,204968,1020,301330,R. Singh,25395.03,1381.41,Lease,False,False,Referral
503603,2026-01-29,202697,1019,306416,P. Clark,68306.71,1957.56,Manufacturer Finance,True,False,Referral
503604,2026-03-08,202592,1022,303822,M. Wilson,32839.61,4156.55,Bank Loan,False,False,Website
503605,2024-04-13,205488,1014,300109,A. Brown,21941.95,1889.73,Manufacturer Finance,True,False,Marketplace
503606,2024-08-20,201782,1043,302429,S. Kumar,45421.6,752.95,Cash,True,False,Walk-in
503607,2024-11-26,202414,1034,302557,K. Johnson,60918.22,3945.35,Manufacturer Finance,True,False,Campaign
503608,2025-03-10,203014,1016,304180,J. Smith,25378.2,1280.66,Bank Loan,True,True,Walk-in
503609,2025-06-13,205667,1041,303704,H. Martin,67103.05,97.86,Manufacturer Finance,True,False,Walk-in
503610,2025-03-03,202308,1001,305813,P. Clark,26586.65,2091.15,Cash,False,False,Call Centre
503611,2024-07-21,203831,1005,305019,R. Singh,20555.06,1796.01,Bank Loan,False,False,Marketplace
503612,2024-01-19,200688,1006,304893,J. Smith,30679.68,1508.64,Lease,True,True,Walk-in
503613,2025-11-27,201916,1033,305681,P. Clark,63827.65,1952.07,Cash,True,False,Marketplace
503614,2024-03-29,206112,1027,305804,D. Patel,62294.42,4140.61,Bank Loan,True,True,Website
503615,2025-02-06,200613,1042,305491,C. White,32847.41,3465.83,Manufacturer Finance,True,False,Campaign
503616,2025-10-17,204625,1037,300894,M. Wilson,27775.3,3049.91,Lease,True,False,Walk-in
503617,2026-02-11,203072,1014,300653,N. Lee,53359.68,1595.68,Lease,True,False,Referral
503618,2025-04-06,206196,1008,304303,D. Patel,59941.62,925.35,Bank Loan,True,False,Campaign
503619,2025-06-22,203201,1019,301534,D. Patel,49550.48,1424.01,Lease,True,True,Call Centre
503620,2024-02-15,202268,1041,302174,S. Kumar,32608.09,2768.78,Cash,True,False,Website
503621,2024-03-07,206230,1008,305283,L. Taylor,41908.85,4415.84,Bank Loan,True,True,Walk-in
503622,2024-12-17,202534,1034,304406,L. Taylor,49418.56,636.33,Lease,True,False,Walk-in
503623,2025-05-22,200040,1037,300537,D. Patel,43068.8,4948.25,Manufacturer Finance,True,False,Campaign
503624,2025-07-28,201899,1003,302968,C. White,50155.21,2715.57,Bank Loan,True,False,Referral
503625,2024-12-28,201650,1021,304597,K. Johnson,28845.92,3285.72,Lease,False,True,Website
503626,2024-10-21,206067,1046,304300,H. Martin,33115.06,2730.49,Bank Loan,True,True,Call Centre
503627,2024-04-27,200259,1022,306246,H. Martin,28684.85,2510.67,Manufacturer Finance,True,False,Walk-in
503628,2024-05-19,202925,1010,300601,N. Lee,26426.77,56.18,Bank Loan,True,False,Call Centre
503629,2024-06-21,202435,1036,306835,N. Lee,39197.61,5253.26,Manufacturer Finance,True,False,Website
503630,2025-11-16,200848,1038,302370,M. Wilson,32327.68,4121.4,Bank Loan,True,False,Website
503631,2025-09-02,202823,1001,300275,P. Clark,57125.71,7206.46,Bank Loan,False,False,Referral
503632,2025-02-07,204756,1026,303744,K. Johnson,49493.98,2887.95,Lease,False,False,Walk-in
503633,2024-10-20,203340,1041,304689,H. Martin,20990.85,652.23,Manufacturer Finance,True,False,Website
503634,2024-10-25,203526,1004,303224,M. Wilson,27966.91,2027.62,Manufacturer Finance,True,True,Campaign
503635,2024-02-12,205500,1039,300082,N. Lee,39460.15,4462.02,Manufacturer Finance,True,False,Walk-in
503636,2025-03-15,204648,1001,302772,J. Smith,37571.13,344.0,Lease,True,False,Website
503637,2025-03-01,205115,1024,306216,L. Taylor,35606.04,2356.43,Lease,True,True,Campaign
503638,2024-01-20,201234,1019,305370,K. Johnson,39532.56,662.56,Cash,True,False,Walk-in
503639,2026-02-06,201128,1019,304510,H. Martin,55248.52,6249.55,Bank Loan,False,False,Referral
503640,2024-07-31,204092,1026,306484,L. Taylor,25500.4,2280.77,Cash,True,False,Call Centre
503641,2024-01-10,201968,1041,306335,R. Singh,63185.55,1943.33,Manufacturer Finance,True,False,Referral
503642,2025-12-20,200559,1020,306834,A. Brown,60670.58,5865.3,Bank Loan,False,False,Campaign
503643,2024-04-07,200905,1013,300549,L. Taylor,53858.0,4692.71,Manufacturer Finance,False,False,Website
503644,2024-06-11,202615,1034,301913,P. Clark,46917.85,1353.1,Manufacturer Finance,True,True,Call Centre
503645,2024-02-24,203144,1028,306139,S. Kumar,49034.23,168.99,Manufacturer Finance,False,False,Referral
503646,2024-03-29,200485,1026,303362,A. Brown,44356.04,4862.69,Cash,True,False,Walk-in
503647,2025-02-17,202212,1009,304268,S. Kumar,26093.38,188.5,Manufacturer Finance,True,True,Walk-in
503648,2024-12-21,201321,1036,301801,D. Patel,31674.26,2138.84,Bank Loan,True,True,Walk-in
503649,2025-03-28,203908,1032,304145,N. Lee,55906.46,6342.25,Bank Loan,True,False,Walk-in
503650,2024-04-20,202556,1043,305141,N. Lee,32821.9,459.36,Bank Loan,False,True,Campaign
503651,2025-07-20,200008,1001,302406,L. Taylor,46341.73,4456.34,Lease,True,False,Campaign
503652,2025-07-25,202316,1021,305427,D. Patel,21074.74,1705.73,Lease,False,False,Website
503653,2024-01-20,205494,1020,303930,H. Martin,31228.52,2643.94,Manufacturer Finance,True,False,Walk-in
503654,2025-09-30,206225,1010,305866,S. Kumar,61588.5,1369.0,Cash,True,True,Campaign
503655,2025-11-01,204668,1026,305565,K. Johnson,17134.5,819.69,Manufacturer Finance,True,True,Website
503656,2025-08-17,205698,1006,303886,C. White,32057.09,2928.48,Manufacturer Finance,True,False,Call Centre
503657,2024-10-26,201451,1006,306453,N. Lee,55189.71,5121.56,Manufacturer Finance,True,True,Referral
503658,2024-09-02,201202,1009,303611,S. Kumar,24144.56,3269.12,Lease,True,False,Campaign
503659,2025-01-26,202427,1015,304727,J. Smith,36697.81,4586.16,Bank Loan,False,False,Walk-in
503660,2024-07-27,202649,1021,304185,K. Johnson,45398.32,1799.77,Bank Loan,True,True,Campaign
503661,2025-12-18,201815,1001,302123,L. Taylor,54454.75,6483.73,Manufacturer Finance,False,False,Marketplace
503662,2024-12-14,205311,1026,300816,A. Brown,23938.29,2225.37,Cash,True,False,Call Centre
503663,2025-03-02,202727,1030,305254,L. Taylor,47800.21,5555.27,Bank Loan,True,True,Referral
503664,2024-05-01,200774,1020,305191,P. Clark,32547.28,2537.97,Cash,False,True,Campaign
503665,2024-10-05,202275,1036,303520,L. Taylor,54465.56,5032.28,Cash,True,False,Campaign
503666,2025-12-07,201012,1026,305665,M. Wilson,43924.33,780.1,Bank Loan,True,False,Website
503667,2024-10-09,204372,1038,301988,D. Patel,30491.35,1369.77,Lease,False,False,Website
503668,2024-10-28,203169,1013,305541,D. Patel,51443.34,4676.45,Lease,False,False,Referral
503669,2024-02-15,205236,1014,306318,M. Wilson,22031.01,290.37,Bank Loan,True,False,Website
503670,2024-02-24,201992,1004,303392,J. Smith,40554.58,530.23,Bank Loan,False,False,Referral
503671,2025-04-08,201278,1018,300658,D. Patel,36706.71,3755.12,Cash,True,False,Walk-in
503672,2024-05-08,201784,1046,303802,J. Smith,51587.16,2421.58,Manufacturer Finance,False,False,Website
503673,2026-01-25,205408,1023,306561,L. Taylor,41306.19,2937.96,Manufacturer Finance,True,True,Campaign
503674,2025-12-30,200447,1032,305635,M. Wilson,37317.08,3180.79,Manufacturer Finance,True,False,Walk-in
503675,2025-12-05,200881,1027,300713,S. Kumar,35740.46,1880.64,Lease,False,False,Call Centre
503676,2026-03-11,204407,1022,305825,K. Johnson,70144.5,1686.63,Lease,False,False,Call Centre
503677,2026-01-24,205786,1039,304088,R. Singh,29635.62,1486.89,Bank Loan,True,False,Walk-in
503678,2025-08-22,202728,1030,305932,M. Wilson,26683.58,379.58,Lease,True,False,Call Centre
503679,2025-08-11,203049,1021,305712,L. Taylor,60590.89,6314.89,Cash,True,False,Referral
503680,2025-05-18,205279,1041,306314,A. Brown,32381.28,2622.3,Manufacturer Finance,False,False,Walk-in
503681,2024-09-26,200782,1024,306276,K. Johnson,17378.84,255.46,Lease,True,False,Walk-in
503682,2024-04-22,202652,1036,304692,D. Patel,52109.94,4048.54,Bank Loan,True,False,Website
503683,2025-10-23,206309,1033,302486,M. Wilson,42559.81,4127.78,Manufacturer Finance,True,False,Walk-in
503684,2024-05-02,201750,1023,304874,D. Patel,54735.31,5896.68,Lease,False,False,Call Centre
503685,2025-08-30,202127,1033,303714,H. Martin,41013.25,625.97,Lease,True,False,Website
503686,2025-12-16,202261,1046,306969,M. Wilson,23776.02,2269.52,Bank Loan,False,False,Walk-in
503687,2024-05-01,202792,1023,300728,N. Lee,38517.77,1421.45,Lease,False,False,Website
503688,2025-01-20,202424,1022,306791,J. Smith,72251.16,5681.46,Manufacturer Finance,False,False,Website
503689,2025-08-25,206340,1001,306177,S. Kumar,29151.56,1422.68,Manufacturer Finance,False,True,Walk-in
503690,2026-02-11,205591,1043,301972,L. Taylor,47033.51,4291.54,Bank Loan,False,False,Walk-in
503691,2026-02-20,200884,1045,304296,C. White,55197.79,6357.43,Lease,False,False,Call Centre
503692,2025-04-26,203935,1002,302829,P. Clark,40408.45,988.9,Bank Loan,False,False,Walk-in
503693,2025-01-12,201092,1031,303499,K. Johnson,36760.46,1662.16,Cash,True,False,Walk-in
503694,2024-06-04,204694,1035,306255,S. Kumar,36623.61,4313.7,Manufacturer Finance,True,False,Walk-in
503695,2024-11-12,205106,1018,301365,R. Singh,46254.43,1791.8,Bank Loan,False,True,Website
503696,2024-12-18,200532,1002,305157,R. Singh,44025.49,3307.4,Manufacturer Finance,False,False,Website
503697,2024-01-16,205519,1024,302106,C. White,38599.63,969.65,Lease,True,False,Campaign
503698,2024-09-29,202439,1030,306005,L. Taylor,21680.76,2118.47,Manufacturer Finance,True,False,Walk-in
503699,2025-03-06,205261,1019,306959,L. Taylor,33495.1,1050.16,Lease,True,True,Walk-in
503700,2026-02-28,204858,1009,305582,R. Singh,46566.53,4289.32,Bank Loan,True,True,Marketplace
503701,2025-08-19,202609,1009,302638,N. Lee,29338.86,574.97,Lease,True,False,Walk-in
503702,2025-05-14,205319,1020,300503,M. Wilson,22472.26,494.03,Lease,False,False,Walk-in
503703,2024-05-20,202291,1005,306738,P. Clark,35808.03,1218.28,Manufacturer Finance,True,False,Marketplace
503704,2024-02-16,201728,1010,303215,A. Brown,39609.45,4633.02,Bank Loan,True,True,Walk-in
503705,2025-04-13,200611,1024,300285,H. Martin,17365.66,7.26,Manufacturer Finance,True,False,Walk-in
503706,2024-03-31,200571,1004,305783,C. White,58594.03,3826.47,Cash,True,True,Campaign
503707,2024-07-14,201980,1025,303429,M. Wilson,51834.86,2096.38,Bank Loan,False,False,Website
503708,2026-02-13,201318,1007,305048,S. Kumar,38775.36,4358.45,Manufacturer Finance,True,False,Referral
503709,2025-07-30,200344,1039,301926,M. Wilson,26283.02,770.77,Cash,False,False,Walk-in
503710,2025-03-20,200588,1009,306822,N. Lee,20853.75,2630.18,Manufacturer Finance,False,False,Call Centre
503711,2024-09-23,205058,1042,306615,S. Kumar,50295.47,5167.1,Cash,True,False,Walk-in
503712,2025-09-07,200637,1007,301261,N. Lee,20314.66,626.72,Manufacturer Finance,False,False,Marketplace
503713,2025-01-06,200435,1011,304224,N. Lee,42089.02,5338.34,Lease,True,False,Website
503714,2024-11-01,201904,1010,305842,L. Taylor,26353.25,1116.03,Manufacturer Finance,True,False,Website
503715,2025-02-13,203216,1010,302983,S. Kumar,34556.33,3470.89,Cash,False,False,Walk-in
503716,2026-02-09,200098,1023,305342,A. Brown,30693.17,3757.55,Cash,False,False,Walk-in
503717,2025-09-14,204352,1039,305765,A. Brown,35424.47,4698.68,Bank Loan,True,False,Referral
503718,2024-02-26,204428,1001,302023,J. Smith,32515.75,1557.4,Manufacturer Finance,False,True,Walk-in
503719,2024-01-10,204792,1046,303996,P. Clark,53394.68,6588.62,Lease,False,False,Campaign
503720,2025-11-27,206187,1010,302076,D. Patel,17356.54,518.64,Bank Loan,True,True,Walk-in
503721,2024-09-23,202070,1036,305716,K. Johnson,32540.46,1024.52,Bank Loan,False,False,Campaign
503722,2025-06-22,201538,1028,305042,P. Clark,19238.13,1358.67,Bank Loan,False,False,Call Centre
503723,2026-01-02,203589,1027,305630,A. Brown,64765.16,5578.84,Lease,True,False,Referral
503724,2025-12-01,203759,1005,301688,H. Martin,35259.48,1695.81,Manufacturer Finance,True,True,Referral
503725,2026-02-09,205718,1011,302949,L. Taylor,39004.95,823.41,Lease,True,True,Walk-in
503726,2024-06-03,203649,1031,306753,N. Lee,47574.63,4231.84,Bank Loan,True,False,Call Centre
503727,2024-08-19,205159,1026,304068,H. Martin,37534.43,3658.67,Manufacturer Finance,True,True,Website
503728,2024-08-02,204160,1031,306710,H. Martin,39655.09,785.86,Bank Loan,False,True,Campaign
503729,2024-10-09,201518,1016,300018,A. Brown,32141.64,96.64,Bank Loan,True,False,Website
503730,2026-01-28,200966,1013,305865,D. Patel,45286.66,1502.05,Lease,True,False,Website
503731,2024-08-13,205706,1016,301598,L. Taylor,31896.05,1481.27,Manufacturer Finance,False,False,Website
503732,2026-02-04,200529,1035,306168,P. Clark,39260.23,2509.78,Bank Loan,True,False,Website
503733,2025-08-05,200177,1029,306049,S. Kumar,34103.4,2260.09,Bank Loan,True,True,Marketplace
503734,2024-11-01,203670,1010,304255,K. Johnson,24725.93,2305.14,Manufacturer Finance,True,False,Website
503735,2026-02-12,202471,1009,304326,P. Clark,18201.48,2392.98,Manufacturer Finance,True,False,Referral
503736,2024-05-22,204891,1032,305730,C. White,52048.9,4045.46,Bank Loan,True,False,Website
503737,2025-07-07,202091,1004,306147,L. Taylor,23416.3,3025.49,Lease,False,False,Marketplace
503738,2025-09-18,203002,1009,303697,M. Wilson,34744.41,4347.33,Lease,False,False,Referral
503739,2025-02-20,205553,1032,301481,N. Lee,36132.32,3615.45,Bank Loan,False,False,Walk-in
503740,2026-02-17,203426,1038,306906,N. Lee,34708.64,1622.07,Bank Loan,False,False,Call Centre
503741,2025-01-06,200573,1014,301582,S. Kumar,28323.87,3654.53,Lease,True,False,Campaign
503742,2025-02-04,205585,1015,304404,H. Martin,42776.64,998.36,Cash,True,True,Marketplace
503743,2025-02-07,205111,1023,301269,R. Singh,37464.51,4493.88,Bank Loan,False,False,Website
503744,2024-09-16,200593,1001,300055,M. Wilson,53116.72,744.22,Lease,True,False,Walk-in
503745,2024-01-23,205386,1038,305017,C. White,60598.88,6943.33,Manufacturer Finance,False,False,Marketplace
503746,2025-02-20,203063,1012,300375,L. Taylor,57518.51,2339.44,Bank Loan,False,True,Referral
503747,2024-08-10,204085,1018,304577,S. Kumar,32044.17,71.15,Bank Loan,True,True,Walk-in
503748,2025-09-06,202375,1011,302350,C. White,55564.49,6319.87,Bank Loan,False,False,Website
503749,2024-05-02,203065,1038,302246,S. Kumar,47001.17,1111.0,Cash,True,True,Website
503750,2025-11-16,206092,1042,306463,L. Taylor,56546.06,5735.04,Manufacturer Finance,True,True,Campaign
503751,2024-05-21,204685,1026,305381,C. White,20688.95,1216.81,Lease,False,False,Referral
503752,2024-10-20,205946,1033,305424,R. Singh,50993.31,5645.57,Lease,False,False,Campaign
503753,2026-02-13,204539,1020,304065,H. Martin,48678.22,4559.02,Lease,True,True,Call Centre
503754,2025-03-31,202209,1043,301796,A. Brown,27548.7,1580.19,Lease,True,False,Website
503755,2025-09-15,204257,1013,302820,M. Wilson,41333.84,1796.8,Lease,True,True,Walk-in
503756,2025-07-08,202493,1017,301030,S. Kumar,59423.02,2428.91,Cash,True,True,Website
503757,2026-02-01,204321,1022,301453,L. Taylor,30001.84,1893.01,Lease,True,False,Walk-in
503758,2025-04-30,200384,1010,303123,D. Patel,26454.82,3042.86,Manufacturer Finance,True,False,Campaign
503759,2025-08-12,200853,1017,306699,A. Brown,26851.8,2327.46,Manufacturer Finance,False,True,Call Centre
503760,2025-05-24,201881,1017,300881,R. Singh,57391.59,2096.17,Manufacturer Finance,False,False,Walk-in
503761,2024-10-05,200371,1035,304658,D. Patel,33855.93,209.26,Bank Loan,False,False,Website
503762,2024-09-12,203942,1022,304191,A. Brown,45932.78,2332.2,Lease,False,True,Marketplace
503763,2025-12-08,204623,1026,300195,H. Martin,27619.05,18.76,Bank Loan,True,False,Referral
503764,2026-01-11,205632,1024,304616,M. Wilson,51770.27,2388.78,Bank Loan,True,False,Walk-in
503765,2025-06-18,205594,1020,304138,D. Patel,19053.01,42.96,Bank Loan,False,False,Marketplace
503766,2025-01-09,203671,1021,306588,C. White,37779.26,3181.94,Bank Loan,False,False,Website
503767,2024-02-12,206454,1038,305687,S. Kumar,28640.26,3768.6,Manufacturer Finance,True,False,Website
503768,2024-04-08,203653,1030,304093,L. Taylor,29638.56,2876.09,Bank Loan,False,False,Walk-in
503769,2025-06-03,201106,1023,305633,A. Brown,34544.98,961.9,Manufacturer Finance,False,True,Campaign
503770,2024-10-09,202069,1018,300083,P. Clark,37058.71,2102.48,Lease,True,True,Walk-in
503771,2025-03-30,202362,1029,303208,L. Taylor,47860.83,2129.79,Lease,False,False,Walk-in
503772,2024-05-19,205215,1028,305905,R. Singh,44688.15,4515.73,Lease,True,False,Walk-in
503773,2025-07-08,201337,1002,301797,A. Brown,42703.36,5630.9,Lease,True,True,Campaign
503774,2025-02-24,202190,1041,305811,J. Smith,36463.75,4641.43,Bank Loan,False,False,Website
503775,2026-03-11,205955,1025,303906,P. Clark,65475.71,6059.13,Lease,True,False,Campaign
503776,2024-03-10,206367,1032,300860,H. Martin,42159.06,4533.82,Manufacturer Finance,False,False,Walk-in
503777,2024-06-30,203738,1018,303480,J. Smith,38250.99,1342.73,Bank Loan,True,True,Referral
503778,2024-11-20,203865,1040,306312,P. Clark,22955.8,430.36,Manufacturer Finance,False,True,Website
503779,2024-12-03,202247,1036,305729,M. Wilson,21283.1,438.47,Manufacturer Finance,True,False,Marketplace
503780,2025-05-16,205973,1011,306071,K. Johnson,42205.84,5220.41,Manufacturer Finance,False,True,Website
503781,2024-05-23,204483,1007,302144,L. Taylor,51258.77,1158.28,Manufacturer Finance,True,True,Campaign
503782,2025-01-15,206292,1005,301149,N. Lee,48862.66,3073.58,Bank Loan,True,False,Marketplace
503783,2024-06-27,201172,1025,301253,M. Wilson,55853.96,5215.91,Bank Loan,True,True,Marketplace
503784,2025-08-09,203275,1018,304428,J. Smith,36887.57,3186.61,Manufacturer Finance,False,False,Call Centre
503785,2025-01-13,204696,1023,302446,D. Patel,51540.72,3992.89,Cash,True,False,Call Centre
503786,2024-05-12,202002,1013,300354,A. Brown,33498.7,2630.1,Bank Loan,True,False,Website
503787,2024-04-11,201423,1041,300772,A. Brown,21457.64,1823.53,Manufacturer Finance,False,True,Walk-in
503788,2025-06-19,202687,1044,306241,J. Smith,62468.53,4980.81,Cash,True,False,Referral
503789,2025-02-08,205821,1026,305926,A. Brown,56108.05,3036.35,Bank Loan,False,False,Referral
503790,2024-10-21,203591,1024,306191,S. Kumar,42482.78,1646.49,Lease,False,True,Website
503791,2025-07-26,203893,1026,303431,L. Taylor,44226.3,815.13,Lease,False,True,Walk-in
503792,2025-11-27,205206,1022,306404,L. Taylor,29763.18,470.37,Cash,True,True,Marketplace
503793,2025-08-16,205384,1028,305122,A. Brown,46549.65,2526.78,Manufacturer Finance,True,True,Campaign
503794,2025-08-16,203605,1022,300687,S. Kumar,32579.26,1357.1,Cash,True,True,Website
503795,2024-11-26,201465,1024,300633,S. Kumar,69844.43,1207.3,Cash,True,False,Website
503796,2025-03-14,200875,1013,301790,P. Clark,35941.4,1110.57,Bank Loan,False,False,Call Centre
503797,2024-10-14,202298,1030,303640,C. White,33904.87,737.32,Bank Loan,False,True,Call Centre
503798,2025-12-30,202644,1007,303733,H. Martin,30857.43,2029.4,Bank Loan,True,False,Call Centre
