VehicleID,VIN,Make,Model,Segment,Year,Trim,Color,FuelType,PurchaseCost,MSRP,Status,DealershipID,DaysOnLot
205027,H1HSZ4B25UK0BULMB,Northwind,Eon,EV,2026,Premium,Grey,Electric,53384.01,66301.36,In Stock,1021,27
205028,Z8VNFWAMBMYMWXUR4,Contoso Motors,Terra,Truck,2024,Limited,White,Diesel,39246.15,48432.56,Demo,1041,6
205029,FVUY12ZP9PSK8BL8T,Fabrikam Auto,Cargo,Truck,2026,Premium,Blue,Diesel,56576.03,65371.69,Sold,1030,75
205030,RYASHLJVUG910HHDM,Fabrikam Auto,Pulse EV,EV,2025,Touring,Blue,Electric,29649.95,36184.83,Sold,1022,55
205031,1KHC78T6973E4YUT5,Contoso Motors,Voltis,EV,2025,Premium,Green,Electric,32798.44,36914.33,In Transit,1037,57
205032,VX2H4J0X20E7YW74X,Contoso Motors,Aster,Sedan,2024,Limited,Grey,Petrol,31410.62,40247.28,In Stock,1018,39
205033,ZSXPEU8TE4MU6VXFD,Contoso Motors,Nova,Sedan,2025,Premium,White,Petrol,41237.14,48816.27,In Stock,1022,35
205034,XTDXXF731F2EA5KRW,Northwind,Cruze,Sedan,2024,Touring,Grey,Petrol,27566.96,35508.97,In Transit,1036,50
205035,DRC9HFGVES5V73KJY,Contoso Motors,Voltis X,EV,2022,Touring,Grey,Electric,55759.38,63633.12,In Stock,1026,38
205036,C4TTNLDVBZLKYDF4K,Northwind,Eon,EV,2024,Sport,Green,Electric,41631.31,46761.78,Sold,1014,33
205037,BFC9T2UCAXA62BKYP,Fabrikam Auto,Atlas,SUV,2024,Premium,Black,Petrol,24949.32,28401.56,In Stock,1007,58
205038,J6701JXP662SADZMT,Fabrikam Auto,Pulse,Sedan,2023,Base,Blue,Petrol,28784.41,37017.57,Sold,1028,40
205039,09T22NGMGM45U4W2Z,Northwind,Cruze,Sedan,2025,Sport,Blue,Petrol,32424.14,37770.13,In Stock,1007,49
205040,BA09C44U5BHXDM32B,Fabrikam Auto,Roamer,SUV,2025,Sport,Green,Petrol,34278.49,39729.97,Sold,1008,61
205041,XCCYWJYK3JKLC5D3T,Fabrikam Auto,Roamer,SUV,2026,Touring,Blue,Petrol,42019.19,52753.5,Demo,1011,34
205042,V7PCKWAFVU74JTLVV,Northwind,Breeze,Hatch,2025,Sport,Green,Petrol,12988.06,15713.26,In Transit,1042,37
205043,H3B2MJAPW6S3565NY,Northwind,Summit,SUV,2026,Touring,Grey,Petrol,52436.45,59032.04,In Stock,1041,67
205044,SSJBJ7W9XVYJ42CRN,Northwind,Summit,SUV,2023,Touring,Green,Petrol,43121.16,51975.37,In Stock,1033,94
205045,T44D6E9EZBUE60TY3,Contoso Motors,Voltis X,EV,2025,Base,Red,Electric,39322.64,47482.52,In Stock,1008,73
205046,EY67YK6T7HJZ00NFV,Fabrikam Auto,Roamer,SUV,2025,Base,White,Petrol,39687.95,48421.14,In Transit,1016,8
205047,YTPLG2Y5LU3L5631S,Contoso Motors,Luma,Hatch,2025,Premium,Black,Petrol,20841.44,24118.33,In Transit,1015,81
205048,XPK3EK6E01279L4VF,Fabrikam Auto,Roamer,SUV,2024,Base,Red,Petrol,34188.77,44383.28,In Stock,1043,89
205049,19AJW4VEBAY175MHP,Contoso Motors,Aster,Sedan,2026,Touring,Green,Petrol,26318.32,33733.87,Demo,1025,46
205050,JF43BCSWNM2SKUPWE,Northwind,Eon,EV,2026,Premium,Grey,Electric,52943.27,67453.34,In Stock,1025,21
205051,U3P2KF36XWVLJLS7V,Fabrikam Auto,Cargo,Truck,2023,Sport,White,Diesel,57569.1,68813.44,Sold,1043,16
205052,1XMC7CEDGAFT51NNU,Fabrikam Auto,Cargo,Truck,2025,Base,White,Diesel,46509.78,54652.61,Sold,1016,58
205053,6ESUH7UF3D79DRWTR,Fabrikam Auto,Pulse EV,EV,2026,Sport,Red,Electric,53706.79,67765.47,Sold,1046,42
205054,0R3TJ056P9T4FNNLC,Fabrikam Auto,Pulse,Sedan,2024,Premium,Silver,Petrol,34414.14,41155.36,Sold,1027,71
205055,Y6KKPTTRFN0G47FZ4,Northwind,Eon,EV,2024,Base,White,Electric,51450.47,66811.21,In Stock,1039,47
205056,D7YKGS51A01RABXZK,Contoso Motors,Luma,Hatch,2023,Premium,Red,Petrol,16402.72,20124.81,In Stock,1013,56
205057,M9CV1VUREC4188J46,Northwind,Cruze,Sedan,2023,Premium,Green,Petrol,30071.47,37303.67,In Stock,1002,50
205058,S3N80XW4FL15393EJ,Contoso Motors,Terra,Truck,2025,Sport,Blue,Diesel,43260.48,55710.2,Sold,1042,58
205059,ZT5EMENNFLUSZTXPW,Contoso Motors,Aster X,SUV,2025,Base,Red,Petrol,28517.42,32337.5,In Stock,1006,67
205060,GB3W44VV235HD9UKW,Contoso Motors,Voltis X,EV,2025,Limited,Grey,Electric,35676.01,44620.91,In Stock,1003,30
205061,R77BD7J9G0PFBS4XG,Fabrikam Auto,Pulse EV,EV,2025,Sport,White,Electric,50912.9,58467.44,In Stock,1025,19
205062,6141E54TZZAGV8ZJ6,Contoso Motors,Ridge,SUV,2024,Touring,Silver,Petrol,34782.53,42077.84,In Transit,1021,50
205063,E5ZNAYUBNNNFNP70F,Fabrikam Auto,Atlas,SUV,2025,Touring,Grey,Petrol,36296.52,42355.89,In Stock,1001,24
205064,R8J5LUYTNFBSJH0UX,Fabrikam Auto,Pulse,Sedan,2024,Limited,White,Petrol,16905.53,19463.27,In Transit,1029,11
205065,NYFGWWFAL0XJEDA5U,Fabrikam Auto,Cargo,Truck,2025,Sport,Green,Diesel,42843.89,52231.27,Demo,1045,61
205066,WN4WJ80Y7P2ZD4P5J,Contoso Motors,Luma,Hatch,2024,Base,Silver,Petrol,17969.02,21891.55,Demo,1040,39
205067,TPL995Y7H3UUSDLXB,Fabrikam Auto,Atlas,SUV,2023,Limited,White,Petrol,38975.8,48917.02,In Transit,1025,55
205068,EW0LK5F9RAPZMUZT0,Fabrikam Auto,Roamer,SUV,2026,Sport,Blue,Petrol,47375.32,53299.11,Demo,1037,37
205069,43FFUCJ8LWAUFX6P9,Contoso Motors,Aster,Sedan,2024,Touring,Red,Petrol,18670.55,23442.58,Sold,1003,80
205070,652CPLAZTU5AUG4X7,Contoso Motors,Voltis,EV,2024,Premium,White,Electric,53329.14,67516.85,In Transit,1017,7
205071,8G9WEG2G6H4CBH9FP,Fabrikam Auto,Atlas,SUV,2025,Touring,Grey,Petrol,34300.32,39038.15,Sold,1023,56
205072,GUH7ZKNCV2DM8SSY8,Fabrikam Auto,Atlas,SUV,2025,Limited,Grey,Petrol,26466.68,32115.38,Demo,1026,0
205073,E1DRXCEFZDSGT0GCF,Contoso Motors,Voltis X,EV,2025,Touring,Silver,Electric,47693.28,61577.4,Reserved,1037,16
205074,2S1DDB9YSZWS9X1Y0,Fabrikam Auto,Pulse EV,EV,2024,Premium,Blue,Electric,41585.46,46725.49,In Stock,1017,0
205075,2A00WSW8PMBL8T0YN,Contoso Motors,Terra,Truck,2026,Limited,Blue,Diesel,55567.32,65320.97,Sold,1045,0
205076,MGHM6KVLD8NGYBY3J,Contoso Motors,Luma,Hatch,2025,Touring,Silver,Petrol,22040.52,26972.65,Demo,1029,28
205077,T87L9GRVAUDFEGJ5N,Contoso Motors,Voltis X,EV,2024,Premium,Green,Electric,51241.88,65121.07,In Stock,1024,4
205078,BVAL8APP2TCSC63Z7,Contoso Motors,Luma,Hatch,2026,Touring,Blue,Petrol,14909.92,16713.93,Sold,1008,57
205079,3TWCUSZNC1E069FXZ,Fabrikam Auto,Atlas,SUV,2024,Premium,Green,Petrol,27562.46,30883.39,Sold,1046,23
205080,YC6NHYZ7W5LH9WUS6,Fabrikam Auto,Cargo,Truck,2023,Sport,White,Diesel,35477.32,42329.96,Sold,1011,5
205081,VAYCJU86LZPR3F0MT,Contoso Motors,Aster,Sedan,2023,Limited,Red,Petrol,35134.01,40903.72,In Transit,1012,52
205082,JLGA6J5YH1N7XSM2M,Contoso Motors,Terra,Truck,2024,Base,Red,Diesel,57846.27,74817.58,Reserved,1009,29
205083,LF7T9EFXBSDWTTJTN,Fabrikam Auto,Atlas,SUV,2025,Sport,Black,Petrol,36232.28,44346.61,In Transit,1007,27
205084,ZZ1KTBPAMTW0PR6PR,Contoso Motors,Aster,Sedan,2024,Premium,White,Petrol,16153.28,18597.5,Sold,1008,19
205085,X4GEK04TPLC3WKWLM,Contoso Motors,Voltis,EV,2024,Sport,Red,Electric,39483.63,49744.82,In Stock,1002,0
205086,SXFL5CC483RV3WU8E,Contoso Motors,Voltis,EV,2025,Limited,Green,Electric,46484.06,56852.04,Sold,1011,70
205087,CKZDMTKN7L0XS6PVU,Fabrikam Auto,Pulse EV,EV,2024,Touring,Red,Electric,32345.56,39243.87,Demo,1044,36
205088,XHMMT7LW2GGWPPR5H,Contoso Motors,Terra,Truck,2025,Limited,Green,Diesel,40501.35,51866.99,In Stock,1031,36
205089,L7P04Y89HP5DEHBGC,Contoso Motors,Luma,Hatch,2026,Limited,Green,Petrol,21995.68,25147.83,In Stock,1001,23
205090,57X7T7MRHZ5D6CZJG,Fabrikam Auto,Pulse EV,EV,2025,Base,Green,Electric,55237.85,62129.18,In Transit,1043,29
205091,2S50FJZJ7P8HHJA13,Contoso Motors,Ridge,SUV,2024,Premium,Silver,Petrol,22611.31,28689.07,Sold,1016,9
205092,PNDR9HH3DP9MNYH23,Northwind,Cruze,Sedan,2024,Limited,Green,Petrol,21442.51,26175.0,In Stock,1013,0
205093,KFJ37KAA940T0SLS9,Northwind,Cruze,Sedan,2025,Sport,Grey,Petrol,31359.62,40414.66,In Stock,1022,32
205094,7FSZVF29A7GV0XSZ2,Fabrikam Auto,Cargo,Truck,2024,Premium,Black,Diesel,35535.03,44191.25,Reserved,1008,58
205095,B1U8ZTFXPCAY7WJB2,Contoso Motors,Nova,Sedan,2025,Touring,Green,Petrol,33242.28,39438.4,Sold,1020,7
205096,41D7K6SYUK43YT9EG,Contoso Motors,Ridge,SUV,2024,Limited,Blue,Petrol,44529.68,50878.49,In Stock,1027,0
205097,3ZU5TYCN8MSD4WXEX,Contoso Motors,Voltis,EV,2025,Premium,Silver,Electric,29761.88,37168.44,Demo,1011,34
205098,MFESW9AKRUKLR7AXN,Northwind,Breeze,Hatch,2024,Premium,Red,Petrol,22080.16,24970.87,Sold,1022,37
205099,MA1L3D1RFF55DRMUT,Contoso Motors,Luma,Hatch,2024,Touring,Red,Petrol,18009.42,20177.95,In Stock,1024,64
205100,7UY2M7PVXR63NFLKB,Contoso Motors,Voltis,EV,2025,Touring,Silver,Electric,39416.8,46387.08,In Stock,1034,101
205101,1TLELUAP3LVYU4C3J,Northwind,Summit,SUV,2022,Limited,Grey,Petrol,48095.64,54761.98,Sold,1008,66
205102,RVLT30STZMDV6Z08S,Contoso Motors,Aster,Sedan,2023,Limited,Grey,Petrol,30410.04,35253.69,Reserved,1026,51
205103,D9L56U2K7LSSK4MG2,Fabrikam Auto,Roamer,SUV,2026,Sport,Red,Petrol,39961.56,48492.92,In Transit,1036,55
205104,465DA3PCHDM2PSSC7,Contoso Motors,Aster,Sedan,2026,Base,Green,Petrol,27977.48,32683.69,Demo,1012,33
205105,JVAV648HPENNF8W5L,Fabrikam Auto,Pulse EV,EV,2026,Sport,Black,Electric,37943.86,46783.53,In Stock,1025,73
205106,YTTPDV2NPD7EMNZBV,Contoso Motors,Voltis X,EV,2026,Sport,Green,Electric,37366.02,47991.14,In Stock,1018,51
205107,1TZ8U26B9E08LTP2V,Contoso Motors,Aster,Sedan,2025,Touring,White,Petrol,18435.6,22541.38,Sold,1009,79
205108,JK96EG67RTKZAYD7G,Northwind,Summit,SUV,2024,Sport,Silver,Petrol,32174.39,38011.02,Demo,1021,58
205109,NVYNM7SV6F79UL2GA,Northwind,Cruze,Sedan,2026,Touring,Grey,Petrol,38492.91,49978.27,Demo,1045,25
205110,5RNABTK72PVC93XK1,Contoso Motors,Ridge,SUV,2024,Touring,White,Petrol,47143.04,58160.62,In Stock,1033,54
205111,0R6M1MJDMKRC2UVDW,Northwind,Cruze,Sedan,2026,Sport,White,Petrol,32843.33,41874.91,In Stock,1023,35
205112,JBNCX7RRVFDKS4H0P,Contoso Motors,Aster,Sedan,2025,Premium,White,Petrol,31989.05,41555.61,Reserved,1041,59
205113,ZWPP0RSDM6S88SVED,Northwind,Eon,EV,2026,Base,Black,Electric,29099.82,35830.51,Demo,1034,37
205114,TVLL9CZBF7J0S7UUD,Fabrikam Auto,Cargo,Truck,2025,Limited,White,Diesel,25799.44,31417.91,Sold,1045,86
205115,8H6FHX9GDT239MPNG,Contoso Motors,Voltis X,EV,2024,Base,White,Electric,31755.1,38068.08,Sold,1024,60
205116,9ZJBGJ6BN07TC5LG6,Fabrikam Auto,Atlas,SUV,2024,Touring,Grey,Petrol,37796.37,42337.93,Sold,1005,21
205117,TFWA7JY86VVHGCCBW,Northwind,Breeze,Hatch,2026,Limited,Black,Petrol,24545.99,31114.5,In Stock,1014,54
205118,PA4V0M0W1NURRN69V,Northwind,Eon,EV,2024,Sport,White,Electric,40434.4,46127.08,In Stock,1042,12
205119,JXMX5S5HGRZVHFPVP,Fabrikam Auto,Atlas,SUV,2025,Base,White,Petrol,48538.98,62896.9,In Stock,1040,61
205120,6KDCN2A5UF0FPP6SL,Contoso Motors,Aster X,SUV,2025,Limited,Grey,Petrol,49015.63,57654.29,In Stock,1004,41
205121,4V1J6YMG1VR9XNHR0,Northwind,Summit,SUV,2025,Limited,Green,Petrol,49080.94,58361.01,In Transit,1026,65
205122,4N695TC8EPNXNKNF3,Contoso Motors,Nova,Sedan,2025,Base,Blue,Petrol,18893.72,23515.18,In Stock,1017,21
205123,4DXT7B4T271BHYG7C,Contoso Motors,Voltis X,EV,2024,Touring,Green,Electric,36603.33,42027.78,In Stock,1004,45
205124,3J8DWNZ20M5EFWC1D,Northwind,Breeze,Hatch,2025,Sport,Blue,Petrol,17689.09,20277.13,Sold,1037,16
205125,BAEMBJGKJ4YT17E8P,Fabrikam Auto,Cargo,Truck,2026,Premium,Green,Diesel,58188.11,67040.2,Demo,1017,40
205126,WW19HV5MVMA07MULU,Northwind,Cruze,Sedan,2024,Touring,Grey,Petrol,27342.5,30840.96,Demo,1006,46
205127,ZK9956U49PVH5UNEH,Northwind,Breeze,Hatch,2025,Sport,Green,Petrol,19601.79,24595.85,In Stock,1036,39
205128,5SV8MZCNKY0UUAWB3,Fabrikam Auto,Atlas,SUV,2024,Premium,Black,Petrol,48357.64,56461.0,Demo,1023,74
205129,WJCT779PX87Z8EFCL,Fabrikam Auto,Pulse,Sedan,2024,Limited,Grey,Petrol,22032.45,24811.56,In Transit,1023,0
205130,WVNJRUF77CRWTFMBS,Fabrikam Auto,Pulse EV,EV,2025,Sport,Blue,Electric,32289.51,38005.9,Sold,1003,62
205131,Z29UL5HSJD405SYL3,Fabrikam Auto,Pulse EV,EV,2024,Sport,Black,Electric,45315.08,53464.6,Demo,1005,14
205132,006JBBYTKAFU5GL9R,Northwind,Eon,EV,2023,Premium,White,Electric,45038.15,56796.17,In Stock,1021,10
205133,2CCFT4W43BFKBHMT8,Contoso Motors,Voltis X,EV,2024,Limited,Silver,Electric,32557.08,41551.83,Sold,1004,37
205134,C06YDCUT8GTE197T9,Fabrikam Auto,Pulse,Sedan,2026,Premium,Blue,Petrol,25962.96,32688.16,Demo,1042,65
205135,KR6YM7U6D5KPNJ0GL,Contoso Motors,Aster X,SUV,2025,Base,Red,Petrol,38494.63,45368.93,Sold,1012,68
205136,5C3XGMK0GRPVJU0V4,Contoso Motors,Voltis X,EV,2026,Premium,Silver,Electric,28479.74,33772.55,In Stock,1005,49
205137,YNBCSEREPL1WT81VS,Contoso Motors,Voltis X,EV,2025,Limited,Red,Electric,49924.76,63928.91,Demo,1020,0
205138,XZT0ZH9KNPDS9V4PF,Northwind,Eon,EV,2026,Sport,Silver,Electric,28521.72,35573.21,Demo,1010,77
205139,VZWL0JA19T16VV466,Fabrikam Auto,Atlas,SUV,2025,Touring,White,Petrol,47335.55,53997.56,Demo,1015,7
205140,XXXEU6RB0WLCV3GU5,Fabrikam Auto,Roamer,SUV,2024,Base,Black,Petrol,39835.0,45731.27,Sold,1018,18
205141,ZBED07AS64U3HCZ9H,Contoso Motors,Luma,Hatch,2024,Limited,Grey,Petrol,16062.59,18946.89,In Stock,1035,59
205142,Z9T1A508SSGZL7PNB,Contoso Motors,Nova,Sedan,2023,Premium,Grey,Petrol,15844.64,19447.86,In Transit,1034,65
205143,GJ7JZ8GG2ZK1K98HT,Fabrikam Auto,Pulse,Sedan,2023,Premium,Black,Petrol,40356.81,45853.52,Demo,1019,83
205144,3CXXPLYHC2V1MDREF,Contoso Motors,Aster,Sedan,2023,Touring,Silver,Petrol,25262.0,30122.11,In Stock,1018,68
205145,8MCDPCY0CNNGKE3EN,Fabrikam Auto,Cargo,Truck,2026,Touring,Blue,Diesel,40653.41,49565.81,In Transit,1025,25
205146,FSZT4WY6AGEVCMFL8,Contoso Motors,Aster X,SUV,2024,Limited,Red,Petrol,44228.11,57013.77,Sold,1005,34
205147,84W7HL6FZ3FNJYD7V,Contoso Motors,Terra,Truck,2025,Premium,Blue,Diesel,49074.2,60617.09,In Transit,1024,18
205148,V3AKUYHNB1GBGE8GA,Contoso Motors,Voltis,EV,2023,Touring,Blue,Electric,56088.71,72428.21,In Stock,1036,31
205149,85HAJ821W314E4XJ2,Fabrikam Auto,Pulse EV,EV,2023,Premium,Black,Electric,55094.3,70039.44,In Transit,1022,54
205150,DBMZXC9M5L3K12W4S,Contoso Motors,Voltis X,EV,2026,Premium,White,Electric,27439.27,33310.07,In Stock,1040,35
205151,MVPRYTDD8K1ZLL5M5,Fabrikam Auto,Roamer,SUV,2025,Premium,Red,Petrol,22676.31,27085.48,In Stock,1018,52
205152,1HAA18YSF0W2LURH2,Contoso Motors,Voltis X,EV,2026,Limited,Black,Electric,51079.77,63697.49,Sold,1008,11
205153,Y0CSL719ZHXTKD2LP,Fabrikam Auto,Pulse EV,EV,2025,Sport,Grey,Electric,34162.41,41434.38,In Stock,1004,50
205154,MBABEV7V3XAS4HZRN,Contoso Motors,Voltis X,EV,2025,Touring,Black,Electric,52200.33,58828.34,In Transit,1007,59
205155,G56S9R6PU4BU56GH6,Northwind,Breeze,Hatch,2024,Base,White,Petrol,14494.15,17283.69,In Stock,1034,6
205156,WFYR3HT6W2P1WF6TC,Fabrikam Auto,Roamer,SUV,2026,Touring,Black,Petrol,39865.56,49911.73,Reserved,1027,56
205157,GAUP4EJR66NF56R3D,Contoso Motors,Ridge,SUV,2026,Sport,Silver,Petrol,54197.53,68758.3,In Stock,1041,33
205158,0GWEDDNL979EPV8YT,Contoso Motors,Voltis,EV,2023,Sport,White,Electric,55721.28,71868.31,Demo,1028,69
205159,9NBKBCKUDR1R26EKE,Contoso Motors,Ridge,SUV,2024,Base,Red,Petrol,33121.01,41571.28,In Stock,1026,70
205160,20GC0JC07AHWR2FMB,Contoso Motors,Aster,Sedan,2026,Touring,Black,Petrol,30469.68,38406.42,Reserved,1045,26
205161,PHEFML3EVFHRFRENN,Contoso Motors,Voltis X,EV,2023,Premium,Black,Electric,53390.44,63505.8,Sold,1033,40
205162,XK4GPR0FD35SYZ7LY,Contoso Motors,Voltis X,EV,2023,Base,Grey,Electric,28171.34,34989.34,Demo,1023,79
205163,V42B0N03T63K7HJNG,Fabrikam Auto,Pulse EV,EV,2024,Base,Grey,Electric,28627.47,34193.44,Demo,1029,43
205164,M8WK0GH6WN2VFAF6B,Contoso Motors,Voltis,EV,2024,Touring,Green,Electric,43921.62,57056.43,In Stock,1039,40
205165,SZHP911ZU2GV5DVZA,Fabrikam Auto,Pulse,Sedan,2024,Limited,Blue,Petrol,24901.65,30780.86,Demo,1022,57
205166,Z84B8THAPWU1SL0A1,Contoso Motors,Aster X,SUV,2023,Base,Black,Petrol,39782.79,51389.27,Sold,1045,59
205167,2LTM81DVA95NE7UBW,Northwind,Summit,SUV,2026,Premium,Red,Petrol,52028.38,60348.72,Sold,1014,19
205168,EFHTEZX0P7C0EAM7M,Fabrikam Auto,Roamer,SUV,2024,Limited,Blue,Petrol,48958.21,61842.34,In Stock,1001,64
205169,8H6ZBPJR2S52MPA7A,Fabrikam Auto,Roamer,SUV,2026,Base,White,Petrol,44279.65,52461.86,Demo,1043,50
205170,0R7HRMXUJZC9WRBZ5,Northwind,Cruze,Sedan,2026,Touring,Green,Petrol,23243.67,26468.68,In Stock,1023,3
205171,S9GLX2DB5EA7KC602,Fabrikam Auto,Atlas,SUV,2024,Limited,Grey,Petrol,27135.9,33124.9,In Stock,1003,46
205172,1J0FEAYJ6NZRNSJY6,Fabrikam Auto,Roamer,SUV,2024,Premium,Grey,Petrol,44251.34,50165.19,Sold,1035,24
205173,V1MTEU64YS0M2S1K4,Fabrikam Auto,Roamer,SUV,2024,Sport,Green,Petrol,36481.35,44985.29,Sold,1008,30
205174,U4NGRXBXGC9HSG60M,Northwind,Summit,SUV,2024,Base,Red,Petrol,44396.32,57433.08,In Transit,1022,26
205175,VT70YR2Y8KD29SBRH,Fabrikam Auto,Pulse,Sedan,2025,Sport,Silver,Petrol,28160.24,34812.93,In Transit,1036,55
205176,ATZ94NP5HLXN6EKZ6,Contoso Motors,Nova,Sedan,2024,Touring,Silver,Petrol,24716.2,28714.66,Sold,1005,47
205177,GH9NVRZPMWF2P3LGF,Fabrikam Auto,Cargo,Truck,2022,Touring,Green,Diesel,34116.48,43089.15,In Transit,1015,19
205178,VYDP38XYLZP771ZEG,Northwind,Breeze,Hatch,2025,Limited,Black,Petrol,25374.95,30629.04,Sold,1012,35
205179,6VT0J3BU7KGU7G451,Northwind,Eon,EV,2024,Sport,Blue,Electric,36634.92,42024.24,In Stock,1030,61
205180,J0B1TEXE6GC3H66TY,Contoso Motors,Ridge,SUV,2024,Premium,White,Petrol,22355.9,27409.07,In Stock,1008,8
205181,XPWH115BZFTM8XBYP,Contoso Motors,Terra,Truck,2025,Limited,Black,Diesel,25928.39,33177.71,In Stock,1013,60
205182,P35YHEUR7TP8V6WC5,Fabrikam Auto,Pulse EV,EV,2025,Base,White,Electric,41943.04,50406.03,In Stock,1014,6
205183,G2JADSYVXDPEWVTV7,Contoso Motors,Aster,Sedan,2025,Touring,Blue,Petrol,26388.9,32928.06,Demo,1015,58
205184,55HLBDUXG7F1Y38FC,Contoso Motors,Ridge,SUV,2022,Premium,White,Petrol,44973.75,51923.54,In Stock,1028,55
205185,K4E9X9KAZDXKHPTMC,Contoso Motors,Nova,Sedan,2023,Sport,Silver,Petrol,31148.14,39030.93,In Stock,1028,14
205186,HRBDXMP9U6TRRK6WB,Contoso Motors,Voltis,EV,2026,Base,Red,Electric,31267.89,35746.2,In Stock,1021,55
205187,2KW15XT67ZUFECA9E,Contoso Motors,Luma,Hatch,2024,Premium,Grey,Petrol,23990.33,30979.89,In Stock,1019,41
205188,EWNGZJ7J2LAVKD2UV,Fabrikam Auto,Cargo,Truck,2025,Sport,Blue,Diesel,42271.47,49161.52,Demo,1019,52
205189,YCPNACE9LKK4F4Z6D,Contoso Motors,Voltis,EV,2025,Premium,Grey,Electric,50837.83,58891.05,In Stock,1024,80
205190,ZMBA71R20L31GKS81,Northwind,Breeze,Hatch,2025,Limited,White,Petrol,15249.55,17823.08,In Stock,1003,22
205191,9SRPFCBRTTGPGPCUL,Contoso Motors,Nova,Sedan,2023,Base,White,Petrol,39366.87,44301.75,Demo,1041,10
205192,BYW09SLKEAWYSHP6T,Fabrikam Auto,Roamer,SUV,2026,Sport,White,Petrol,28527.82,35615.5,Demo,1022,35
205193,PU0DJU4EDVACHR02B,Contoso Motors,Nova,Sedan,2025,Limited,Silver,Petrol,41570.06,51344.66,In Stock,1001,36
205194,6H36VNFK3VZATBT40,Fabrikam Auto,Atlas,SUV,2026,Touring,Red,Petrol,35912.95,40555.47,In Stock,1031,59
205195,V1VMRB7R94UZPC0T1,Contoso Motors,Voltis X,EV,2025,Limited,Black,Electric,32762.43,41740.17,In Stock,1020,83
205196,3D66JLHGJT8KHSC4Y,Fabrikam Auto,Cargo,Truck,2024,Premium,Green,Diesel,37439.44,47941.12,Sold,1035,68
205197,FPSR56N561J844TL2,Contoso Motors,Luma,Hatch,2025,Limited,Black,Petrol,19314.19,23285.72,Demo,1018,65
205198,F8RCAFK28G6XMF0WK,Fabrikam Auto,Pulse EV,EV,2023,Limited,Red,Electric,32163.94,37860.27,In Transit,1012,59
205199,J2TD7CXJVCRMUTSB8,Northwind,Summit,SUV,2024,Touring,Red,Petrol,31608.23,40203.32,Sold,1015,55
205200,UL4B2Z5J58USCG9JY,Contoso Motors,Aster X,SUV,2026,Base,Green,Petrol,29486.65,37372.37,In Stock,1028,3
205201,9ERNFT7WC5YP8CTVU,Fabrikam Auto,Atlas,SUV,2025,Base,Green,Petrol,47287.63,53482.15,In Transit,1013,84
205202,YDYY5GVPTFPTUSVEZ,Contoso Motors,Aster X,SUV,2025,Base,Blue,Petrol,32648.7,37107.56,Reserved,1012,27
205203,Y3R4AFKZ5VMBATDMU,Contoso Motors,Aster X,SUV,2025,Touring,Green,Petrol,53898.13,68256.3,Sold,1015,29
205204,MBD7HD667L38ES4ZS,Fabrikam Auto,Roamer,SUV,2025,Sport,Grey,Petrol,52199.42,60462.32,In Stock,1001,17
205205,307UEGSG8AN0U6Z3D,Contoso Motors,Nova,Sedan,2026,Base,Silver,Petrol,19656.01,25315.51,Reserved,1015,34
205206,9XLDV6VB3SEY0A43M,Northwind,Breeze,Hatch,2022,Base,Green,Petrol,25149.95,30061.09,In Stock,1022,36
205207,N57W1HH2RMFMBYF9D,Contoso Motors,Voltis,EV,2026,Touring,Black,Electric,40202.04,48776.57,Demo,1022,59
205208,ZC4TXC89HRH23TGYG,Contoso Motors,Terra,Truck,2022,Limited,Grey,Diesel,28034.79,31690.93,In Stock,1017,43
205209,A5JNN9NTBSBLTDMUV,Contoso Motors,Terra,Truck,2026,Sport,Green,Diesel,51624.69,59133.31,Sold,1021,52
205210,K6KC5RAAX4PB8G5FB,Contoso Motors,Terra,Truck,2025,Base,Red,Diesel,51556.33,60117.22,Demo,1031,56
205211,ME3UBYZSCC5SKMFER,Northwind,Breeze,Hatch,2022,Touring,Blue,Petrol,19687.43,23243.87,In Stock,1016,18
205212,Z2HYFZPS015ZS3PGL,Contoso Motors,Ridge,SUV,2024,Limited,Black,Petrol,38979.07,44340.22,Sold,1027,63
205213,6MPFUZE648F1S9NR4,Northwind,Eon,EV,2026,Touring,Black,Electric,45803.12,56938.47,In Stock,1038,45
205214,ZB9GMBSZKY2G9MC0P,Contoso Motors,Voltis X,EV,2025,Limited,Blue,Electric,36893.51,43689.79,Demo,1019,44
205215,8KS5HSLJPZWJMYNC5,Contoso Motors,Nova,Sedan,2025,Touring,Black,Petrol,40350.32,48649.99,In Stock,1028,0
205216,VA806NHCMLE2FGV4P,Contoso Motors,Voltis X,EV,2024,Base,White,Electric,56551.2,66449.38,Sold,1001,28
205217,FPC4AMRJ0A7HYYMKU,Fabrikam Auto,Pulse EV,EV,2024,Limited,Red,Electric,45497.93,55322.74,In Stock,1012,73
205218,V9JAZ4KZ2B90AEJEB,Fabrikam Auto,Atlas,SUV,2026,Limited,White,Petrol,24009.83,29399.23,Sold,1023,21
205219,XHC9LPBHUKTB4LUY1,Contoso Motors,Voltis X,EV,2025,Sport,Green,Electric,31257.0,36823.29,Sold,1029,17
205220,RMB8MPC7NVGJHZKF3,Fabrikam Auto,Pulse EV,EV,2025,Premium,Black,Electric,41102.54,52592.56,Sold,1035,30
